frame,x1,y1,x2,y2,confidence
56,861.5660400390625,132.8889923095703,1082.41455078125,336.45245361328125,0.528406023979187
56,862.3746337890625,132.88031005859375,1083.74658203125,337.6336669921875,0.4037664532661438
57,860.57568359375,133.1121826171875,1082.46435546875,336.44854736328125,0.49304434657096863
57,861.246337890625,133.04574584960938,1083.8768310546875,337.6907653808594,0.4406247138977051
58,860.287353515625,133.23646545410156,1083.8095703125,337.6070556640625,0.5110415816307068
58,859.7860107421875,133.35931396484375,1082.3480224609375,336.43145751953125,0.3941137194633484
59,860.346923828125,133.3577423095703,1083.798828125,337.65142822265625,0.7270975112915039
60,860.649658203125,133.6624755859375,1083.623779296875,337.72259521484375,0.5892693400382996
60,860.1080322265625,134.01983642578125,1082.2586669921875,336.51361083984375,0.30204296112060547
61,860.730712890625,133.94589233398438,1084.1209716796875,337.9573059082031,0.6596953272819519
62,860.1929931640625,134.07557678222656,1084.8397216796875,338.1480712890625,0.6123397350311279
63,860.8277587890625,134.34649658203125,1086.2315673828125,338.77313232421875,0.604094386100769
63,860.237060546875,134.7303466796875,1084.3690185546875,337.267333984375,0.314177930355072
64,861.152587890625,134.762939453125,1086.77734375,339.24859619140625,0.5930296182632446
64,860.457275390625,135.196044921875,1084.8153076171875,337.7742919921875,0.3658216595649719
65,861.2574462890625,135.53102111816406,1087.8797607421875,338.56787109375,0.5234648585319519
65,860.421630859375,136.04542541503906,1085.6317138671875,337.274658203125,0.4645267426967621
66,861.009521484375,135.55679321289062,1088.30908203125,338.4988708496094,0.5367260575294495
66,860.0562744140625,136.0623779296875,1085.9442138671875,337.329345703125,0.4567374885082245
67,861.5526123046875,136.08099365234375,1089.2880859375,337.9993896484375,0.494147926568985
67,860.401611328125,136.5355682373047,1086.8759765625,336.87445068359375,0.4711626470088959
68,859.2769775390625,136.7610626220703,1086.93212890625,336.94439697265625,0.5654861927032471
68,859.999267578125,136.01486206054688,1089.3701171875,337.7716369628906,0.32876789569854736
69,859.8272705078125,136.3039093017578,1088.41650390625,338.75091552734375,0.5939432382583618
69,858.90283203125,137.00860595703125,1085.90234375,337.54180908203125,0.38966426253318787
70,858.5479736328125,137.01104736328125,1088.5302734375,337.39605712890625,0.5270295143127441
70,858.5238037109375,137.2096405029297,1086.1669921875,337.11883544921875,0.46394869685173035
71,858.341796875,137.05715942382812,1087.50830078125,336.7800598144531,0.6864197254180908
71,858.100341796875,137.14248657226562,1085.387939453125,336.7105407714844,0.3058902621269226
72,858.2896728515625,137.0581512451172,1086.05419921875,336.27935791015625,0.7084478735923767
73,858.154296875,136.7630615234375,1085.98193359375,337.29437255859375,0.7940658926963806
74,857.35009765625,136.7825164794922,1084.984375,337.98724365234375,0.8204991221427917
75,856.2900390625,136.81396484375,1084.0740966796875,337.92352294921875,0.7859589457511902
76,854.163330078125,137.3819580078125,1084.267578125,338.28076171875,0.8006528615951538
77,853.3056640625,137.78973388671875,1083.096435546875,339.900146484375,0.5261561274528503
78,852.4146728515625,137.99484252929688,1082.0919189453125,339.6622009277344,0.8021678924560547
79,851.3211669921875,138.01803588867188,1081.5169677734375,339.1855163574219,0.7745752334594727
80,850.86474609375,138.29025268554688,1080.047119140625,338.3818054199219,0.8030387759208679
80,0.324798583984375,73.154052734375,140.2223358154297,610.1651000976562,0.3824180066585541
81,850.440673828125,138.28631591796875,1079.9874267578125,337.9185791015625,0.7829482555389404
82,849.8280029296875,138.4167938232422,1079.4835205078125,338.26885986328125,0.7651095986366272
83,849.1214599609375,140.20574951171875,1080.8450927734375,338.34820556640625,0.4428117573261261
83,849.3970947265625,140.3960723876953,1078.1226806640625,339.38702392578125,0.358803391456604
84,848.057373046875,139.9357452392578,1078.94384765625,338.05841064453125,0.5028723478317261
85,846.3690185546875,140.619140625,1076.8232421875,337.467041015625,0.35330355167388916
86,843.3421630859375,141.58999633789062,1076.147216796875,337.8154602050781,0.4149972200393677
86,0.0,6.06207275390625,188.9267578125,575.1084594726562,0.3384244441986084
87,841.8670654296875,142.45245361328125,1075.912841796875,337.53216552734375,0.6005720496177673
87,0.0,14.07159423828125,201.15847778320312,613.87646484375,0.36017054319381714
87,2.2841796875,329.40716552734375,1138.633056640625,633.2838134765625,0.3127923607826233
88,841.2603759765625,141.6712646484375,1076.0782470703125,337.8779296875,0.6571232080459595
88,2.41064453125,329.00885009765625,1130.66748046875,626.5151977539062,0.4942534565925598
88,1.031494140625,22.11810302734375,1138.326416015625,626.4238891601562,0.3219873309135437
89,840.3992919921875,141.24327087402344,1076.1925048828125,337.6240234375,0.6444455981254578
89,2.3785400390625,167.73304748535156,1150.89208984375,627.1617431640625,0.5345674157142639
89,2.5396728515625,315.74273681640625,1168.9228515625,633.4345092773438,0.4163252115249634
90,838.3797607421875,142.24400329589844,1076.6639404296875,335.5509033203125,0.5719491839408875
90,0.8272705078125,40.8450927734375,1160.367431640625,645.084228515625,0.5509499907493591
91,838.8436279296875,142.8421173095703,1076.7216796875,334.68878173828125,0.5726578831672668
91,0.8709716796875,42.07708740234375,1159.20068359375,643.3729858398438,0.5706804990768433
92,1.625,28.7889404296875,1162.01904296875,654.9779052734375,0.5275974869728088
92,838.4931640625,143.33786010742188,1075.19482421875,334.8581237792969,0.42281776666641235
92,0.0,14.550537109375,211.94651794433594,642.2996826171875,0.41657501459121704
93,0.554931640625,23.394775390625,1155.2313232421875,658.4033203125,0.6258611679077148
93,836.78662109375,143.9547119140625,1074.666015625,335.70086669921875,0.3603392541408539
93,0.0,8.22088623046875,200.09124755859375,650.8455810546875,0.3302074670791626
94,0.279327392578125,78.50921630859375,227.0784149169922,674.2911987304688,0.49274343252182007
94,833.309326171875,144.1600341796875,1075.337890625,335.1793212890625,0.3396053612232208
95,0.3355865478515625,91.315673828125,214.40042114257812,687.8308715820312,0.7295222282409668
95,830.425048828125,145.2296600341797,1074.88037109375,334.58258056640625,0.37911927700042725
96,0.408111572265625,136.18243408203125,183.70269775390625,693.94091796875,0.37125685811042786
96,831.0057373046875,147.27490234375,1075.23291015625,334.16162109375,0.3528667986392975
97,0.345489501953125,132.544189453125,155.22421264648438,709.7646484375,0.8124558925628662
98,0.2733612060546875,131.8006591796875,147.7358856201172,708.8699340820312,0.5752493143081665
98,828.7269287109375,147.7494354248047,1074.412109375,333.54010009765625,0.3716112971305847
99,0.325714111328125,143.0357666015625,130.1313934326172,712.8458251953125,0.7781879901885986
99,826.02490234375,146.84378051757812,1074.1475830078125,334.2954406738281,0.6153028011322021
100,0.02960205078125,147.50823974609375,127.06216430664062,714.8507080078125,0.7527866959571838
100,823.8350830078125,147.60549926757812,1074.454345703125,334.0838317871094,0.6287140250205994
101,823.3197021484375,147.99478149414062,1074.3262939453125,334.3341979980469,0.6602992415428162
101,0.0,160.6435546875,131.99224853515625,703.2808837890625,0.6217299103736877
102,822.052490234375,146.76165771484375,1074.354736328125,334.31732177734375,0.7071100473403931
102,0.163116455078125,170.2593536376953,174.57684326171875,429.11859130859375,0.48623692989349365
102,0.0,167.17767333984375,174.51095581054688,695.3856811523438,0.310211718082428
103,0.113189697265625,174.6070098876953,225.70343017578125,446.84307861328125,0.6647347211837769
103,821.49853515625,148.5837860107422,1073.708984375,334.36553955078125,0.5906586050987244
103,0.0466156005859375,174.10546875,225.64932250976562,713.0769653320312,0.3047153353691101
104,0.1788330078125,183.20628356933594,267.013916015625,453.142822265625,0.7427414655685425
104,820.276123046875,149.25054931640625,1073.1505126953125,334.516845703125,0.628623366355896
105,818.7454833984375,147.95944213867188,1072.9532470703125,334.6654357910156,0.6865553855895996
105,0.2655029296875,140.88055419921875,301.756591796875,710.9086303710938,0.6745865345001221
106,0.468658447265625,56.4483642578125,337.7606506347656,714.416748046875,0.7939372062683105
106,817.1656494140625,148.05615234375,1072.30615234375,334.9471435546875,0.7242936491966248
107,0.287139892578125,113.49615478515625,335.87213134765625,713.2715454101562,0.7792059779167175
107,816.2972412109375,147.24636840820312,1071.55517578125,335.0072326660156,0.7749556303024292
108,812.8214111328125,144.929443359375,1070.9442138671875,335.65423583984375,0.8229039311408997
108,0.25311279296875,178.12078857421875,296.19610595703125,707.9526977539062,0.7200686931610107
109,810.1624755859375,146.500244140625,1069.917236328125,335.73992919921875,0.8233776688575745
109,0.0,195.716064453125,236.03273010253906,708.933837890625,0.6834900379180908
110,809.1136474609375,148.53738403320312,1068.32470703125,335.6209411621094,0.7599707245826721
111,807.7276611328125,150.24530029296875,1067.6990966796875,335.54644775390625,0.6969836950302124
111,0.4346923828125,166.520263671875,212.56402587890625,705.9053344726562,0.36280956864356995
112,804.815185546875,149.35650634765625,1066.963623046875,335.26385498046875,0.7634289860725403
113,801.8817138671875,146.43397521972656,1066.3258056640625,335.34130859375,0.7658112645149231
113,0.1088409423828125,130.417236328125,237.97813415527344,678.649658203125,0.35979875922203064
114,800.3099365234375,147.10450744628906,1064.8018798828125,334.914306640625,0.776504635810852
114,0.0037384033203125,70.10919189453125,248.24270629882812,690.8816528320312,0.5601674914360046
115,798.9117431640625,148.25875854492188,1064.0462646484375,335.5377502441406,0.7646902203559875
115,0.32989501953125,38.12445068359375,251.4056396484375,684.281005859375,0.6915582418441772
116,0.5084991455078125,4.3123779296875,254.01495361328125,670.5648193359375,0.8686447143554688
116,795.0877685546875,149.85833740234375,1063.0352783203125,335.5965576171875,0.7608608603477478
117,0.730560302734375,6.92236328125,251.34141540527344,658.8883056640625,0.8626847267150879
117,793.0841064453125,145.27703857421875,1061.7060546875,335.46673583984375,0.8161177039146423
118,0.33111572265625,7.65625,245.72848510742188,641.469970703125,0.8126716613769531
118,792.359619140625,144.9200897216797,1059.779296875,335.17913818359375,0.8101409077644348
119,789.6104736328125,144.56341552734375,1059.49365234375,335.49591064453125,0.8223400712013245
119,0.3558349609375,74.16650390625,255.2335968017578,639.5501708984375,0.306738942861557
120,787.32470703125,146.04002380371094,1058.558837890625,335.8480224609375,0.8166946172714233
120,0.0,149.83152770996094,253.4163055419922,638.8828125,0.44791024923324585
121,784.168212890625,142.5753936767578,1058.1400146484375,333.54388427734375,0.8104715943336487
121,0.4076690673828125,184.279052734375,255.215576171875,629.5576171875,0.3127390444278717
122,775.7142333984375,140.4670867919922,1056.7694091796875,332.51544189453125,0.7974201440811157
122,0.0,191.1184844970703,246.14987182617188,636.8414916992188,0.4978064298629761
123,767.0235595703125,138.65574645996094,1056.0784912109375,333.079345703125,0.8319253921508789
124,758.2572021484375,137.15811157226562,1055.197021484375,331.2658996582031,0.8417201042175293
124,0.0,197.5474090576172,236.3297119140625,634.0083618164062,0.4655825197696686
125,751.54541015625,137.47117614746094,1054.794921875,330.9776611328125,0.8548325896263123
126,745.2552490234375,136.7019500732422,1054.8416748046875,331.26019287109375,0.8642266392707825
126,0.2470550537109375,202.64500427246094,226.0362091064453,634.658203125,0.5219528079032898
127,738.47509765625,134.070556640625,1053.804443359375,331.49188232421875,0.8611162900924683
127,0.11199951171875,207.65061950683594,215.598388671875,637.769287109375,0.5224236249923706
128,730.9991455078125,131.24261474609375,1053.3135986328125,330.3475341796875,0.8207849264144897
129,722.7158203125,133.04055786132812,1052.48388671875,332.8379821777344,0.7584426403045654
130,713.359375,129.6451416015625,1050.5653076171875,332.1357421875,0.7319101095199585
130,0.0,221.12860107421875,243.96922302246094,635.7122802734375,0.3873732089996338
131,704.87158203125,128.90777587890625,1049.4892578125,333.08599853515625,0.7429207563400269
131,2.142333984375,232.538330078125,1199.123291015625,647.558349609375,0.5075277090072632
132,698.253662109375,125.80252075195312,1047.7568359375,332.25225830078125,0.7573216557502747
132,0.2005615234375,234.7598876953125,267.423095703125,638.9451293945312,0.5624428987503052
133,690.07958984375,125.05963134765625,1045.841064453125,332.72442626953125,0.8014224171638489
133,0.0,245.34765625,277.71337890625,635.27490234375,0.6924163699150085
133,1.8963623046875,244.166259765625,1172.434814453125,642.423583984375,0.30681905150413513
134,685.4969482421875,122.740234375,1043.266357421875,333.6788330078125,0.7685790061950684
134,0.14495849609375,250.99407958984375,286.18353271484375,627.1411743164062,0.6932945251464844
135,681.791259765625,120.99444580078125,1039.5283203125,332.87200927734375,0.729326069355011
135,0.218902587890625,254.13818359375,291.33013916015625,614.3646240234375,0.7159456014633179
135,1.9320068359375,249.6212158203125,1164.908203125,623.2898559570312,0.3465033173561096
136,678.4757080078125,120.730712890625,1036.5328369140625,332.9913330078125,0.713307797908783
136,2.6981201171875,247.28790283203125,1155.3367919921875,613.334716796875,0.5802848935127258
136,0.324188232421875,251.891845703125,287.6148681640625,600.705322265625,0.31313538551330566
137,678.0526123046875,120.19366455078125,1033.8367919921875,333.43524169921875,0.7479294538497925
137,3.138916015625,246.2333984375,1182.2027587890625,608.0453491210938,0.4955519437789917
137,0.0,248.9698486328125,277.2789306640625,596.0216064453125,0.3495270907878876
138,678.1478271484375,121.06430053710938,1030.2840576171875,333.90069580078125,0.7118715643882751
138,0.0,244.85565185546875,263.4430847167969,593.7804565429688,0.5159738659858704
139,679.73291015625,124.404296875,1026.10888671875,334.0953063964844,0.7207924127578735
139,3.853759765625,241.047607421875,1194.081298828125,592.7919921875,0.6645566821098328
140,680.6773681640625,129.29632568359375,1021.4422607421875,332.80517578125,0.6695477962493896
140,1.5223388671875,237.7120361328125,1173.5355224609375,588.28955078125,0.41130736470222473
141,682.345947265625,142.41033935546875,1017.478515625,334.8701171875,0.7476697564125061
141,1.4664306640625,234.75958251953125,1172.0584716796875,586.001953125,0.5036095976829529
142,680.849609375,159.75494384765625,1017.133544921875,333.9083251953125,0.6934196352958679
142,1.01904296875,229.52569580078125,1161.97265625,577.9767456054688,0.5270743370056152
143,675.055908203125,161.55764770507812,1014.028076171875,335.3293151855469,0.7712477445602417
143,1.213623046875,226.23626708984375,1153.999267578125,584.0413818359375,0.48021990060806274
144,670.3311767578125,160.72821044921875,1012.0916748046875,332.2340087890625,0.6189536452293396
144,0.0,219.2398681640625,192.69166564941406,578.0048217773438,0.617987334728241
145,0.0186920166015625,214.3681640625,190.726806640625,581.424072265625,0.7564751505851746
145,702.898193359375,177.43511962890625,1006.991943359375,281.1044616699219,0.3143370449542999
145,671.3839111328125,171.15914916992188,1008.1131591796875,335.6671447753906,0.30139195919036865
146,669.46337890625,164.69500732421875,1006.8199462890625,334.57745361328125,0.7412381768226624
146,0.2568206787109375,213.76361083984375,188.1892547607422,582.7505493164062,0.6242691278457642
147,0.0,210.38104248046875,183.8519287109375,581.20751953125,0.4531819522380829
147,675.1326904296875,168.07058715820312,1002.8675537109375,331.4131164550781,0.3326285183429718
148,0.039031982421875,206.3917236328125,181.9168701171875,580.7340087890625,0.7917805910110474
148,681.22607421875,170.71006774902344,1002.3466796875,334.862548828125,0.35210704803466797
149,0.0,205.60699462890625,178.74673461914062,576.0494995117188,0.6664018034934998
149,682.0471801757812,170.06689453125,1000.2614135742188,334.84228515625,0.33883345127105713
150,0.0,209.2526092529297,174.76516723632812,573.6106567382812,0.6269086599349976
151,660.12646484375,169.46792602539062,995.091552734375,335.3493957519531,0.5580844879150391
152,624.8489990234375,169.05999755859375,992.1163330078125,334.50018310546875,0.69770747423172
153,625.9348754882812,170.37184143066406,989.2836303710938,333.3267822265625,0.7240511178970337
154,625.9117431640625,172.49057006835938,986.105712890625,333.1139221191406,0.7462306022644043
155,661.8687133789062,169.56732177734375,984.5897827148438,333.384033203125,0.6159073114395142
155,624.4754638671875,172.4675750732422,983.3541259765625,331.96722412109375,0.602039635181427
155,0.0,206.55633544921875,222.57257080078125,446.3497314453125,0.4467138946056366
155,733.3880615234375,294.0276794433594,963.4310302734375,335.3659362792969,0.43814241886138916
156,0.0,204.73529052734375,223.2980499267578,442.14483642578125,0.6275395154953003
156,651.016845703125,165.13539123535156,981.344482421875,332.1490478515625,0.599342942237854
156,667.79833984375,165.2625732421875,981.161865234375,334.1270751953125,0.5429917573928833
156,731.3309936523438,293.73028564453125,965.3947143554688,336.13128662109375,0.32020673155784607
157,0.587646484375,203.12413024902344,285.57781982421875,447.9422607421875,0.6818454265594482
157,632.738525390625,162.766845703125,986.3541259765625,333.61676025390625,0.6271610856056213
157,728.9971313476562,286.60906982421875,968.1154174804688,335.66644287109375,0.5266599059104919
157,625.4283447265625,163.48919677734375,978.6395263671875,331.017578125,0.40030765533447266
157,728.3931884765625,261.269775390625,975.3250732421875,335.6871337890625,0.37801656126976013
158,626.717041015625,161.3903045654297,983.6142578125,333.09173583984375,0.5663614273071289
158,0.047515869140625,205.0574493408203,273.6196594238281,448.18902587890625,0.49422764778137207
158,622.9066162109375,161.0040283203125,977.5723876953125,330.5286865234375,0.48150694370269775
158,727.737548828125,295.87945556640625,966.279052734375,335.29888916015625,0.4349452555179596
158,727.19140625,279.07421875,972.3729248046875,335.3515625,0.306453138589859
159,626.634033203125,158.79237365722656,982.9835205078125,332.404296875,0.5958280563354492
159,726.76318359375,297.17181396484375,966.36572265625,334.86712646484375,0.4647188186645508
159,0.5618896484375,203.3753662109375,1145.7520751953125,501.393798828125,0.3976939618587494
159,620.53173828125,157.66696166992188,976.24853515625,329.4425354003906,0.3762606978416443
160,0.0,209.20822143554688,147.6549835205078,448.8121032714844,0.562725841999054
160,621.972900390625,157.60011291503906,973.67431640625,331.5369873046875,0.5557370781898499
160,624.4052734375,157.49951171875,979.8232421875,333.18988037109375,0.4620099663734436
160,725.9293212890625,297.337646484375,961.6192626953125,335.57763671875,0.39558905363082886
161,0.0,206.1344451904297,141.73483276367188,446.32171630859375,0.7837190628051758
161,621.3982543945312,158.0959930419922,971.1173706054688,331.33795166015625,0.5531904101371765
161,629.0408935546875,157.3784637451172,974.9049072265625,333.45526123046875,0.39306607842445374
162,0.0,204.79739379882812,139.43173217773438,441.9447937011719,0.7183524370193481
162,608.03076171875,158.390869140625,971.917236328125,331.2294921875,0.5185037851333618
162,607.822265625,156.3068084716797,974.100830078125,333.45526123046875,0.4379998445510864
162,724.6749267578125,290.57427978515625,961.4329833984375,335.90582275390625,0.35000866651535034
163,0.0,202.8962860107422,138.5115509033203,442.34820556640625,0.8110888004302979
163,608.1138916015625,155.8488006591797,972.8485107421875,333.01788330078125,0.5290237069129944
163,603.3641357421875,157.83941650390625,971.2042236328125,330.65380859375,0.4416375160217285
163,724.91650390625,294.44232177734375,960.9918212890625,335.48248291015625,0.42371654510498047
163,725.232666015625,267.70208740234375,967.60302734375,335.35296630859375,0.35347500443458557
164,0.003143310546875,198.85548400878906,135.8724365234375,467.4893798828125,0.7376440763473511
164,601.522216796875,155.37037658691406,972.7581787109375,332.77197265625,0.5784904360771179
164,726.6473388671875,296.19854736328125,961.5816650390625,335.3743896484375,0.47379764914512634
164,595.0791015625,157.5042724609375,971.0140380859375,329.87396240234375,0.33884263038635254
165,0.0851287841796875,191.36651611328125,134.65220642089844,490.27423095703125,0.7409167885780334
165,656.609619140625,153.8062744140625,972.8140869140625,333.13525390625,0.6070985794067383
165,726.726318359375,293.60540771484375,961.81787109375,335.38031005859375,0.4685817062854767
165,726.8099365234375,258.13177490234375,965.9239501953125,335.37469482421875,0.3574305474758148
166,0.0129852294921875,185.94374084472656,132.929443359375,498.32421875,0.704698920249939
166,653.75244140625,153.4381561279297,970.98583984375,332.95306396484375,0.623844563961029
166,726.8272094726562,286.4023132324219,960.7750854492188,335.3406677246094,0.5808573365211487
166,727.0927734375,245.25103759765625,965.035888671875,335.53350830078125,0.502298891544342
166,726.5083618164062,296.96258544921875,930.5355834960938,336.96636962890625,0.3456551134586334
167,647.5594482421875,153.28866577148438,967.5291748046875,332.5780944824219,0.61358243227005
167,726.43994140625,272.51336669921875,960.126953125,335.38201904296875,0.5749328136444092
167,726.882568359375,240.685546875,963.1160888671875,335.5179443359375,0.5538803339004517
167,0.12908935546875,182.704345703125,129.6030731201172,451.44903564453125,0.49063560366630554
167,726.3720703125,295.5682067871094,932.99267578125,337.0970153808594,0.3046538233757019
168,0.0,179.61219787597656,127.1505126953125,448.653076171875,0.7213923335075378
168,649.1824951171875,153.15994262695312,967.4906005859375,332.8304748535156,0.5874228477478027
168,726.54638671875,281.4742431640625,959.7071533203125,335.310546875,0.5008513927459717
168,726.9071655273438,240.8397216796875,962.9489135742188,335.3641357421875,0.45178356766700745
169,0.0,173.7106170654297,124.22868347167969,450.27923583984375,0.7678213119506836
169,641.5382080078125,152.74595642089844,967.0494384765625,332.3145751953125,0.5269438028335571
169,725.5904541015625,280.6080322265625,958.9654541015625,335.17901611328125,0.48623713850975037
169,726.287353515625,241.078125,962.2845458984375,335.1983642578125,0.4489615261554718
169,725.468505859375,293.3702087402344,927.664306640625,337.2674255371094,0.30296704173088074
170,0.0,171.49993896484375,121.15437316894531,454.93072509765625,0.8465319275856018
170,635.638916015625,152.41233825683594,965.8515625,331.6494140625,0.5299856662750244
170,725.5411376953125,275.98931884765625,958.6702880859375,335.06298828125,0.4231433570384979
170,726.388916015625,241.394287109375,961.427734375,335.0819091796875,0.41984134912490845
171,0.0,167.62042236328125,120.93692779541016,462.3726806640625,0.809499979019165
171,640.5239868164062,151.62179565429688,965.9586791992188,331.2115783691406,0.6076494455337524
171,727.2957763671875,290.7862548828125,957.4423828125,335.05389404296875,0.34445828199386597
172,0.0,166.95867919921875,118.5384292602539,467.1600341796875,0.8056847453117371
172,641.6317138671875,151.25540161132812,965.6859130859375,331.7428283691406,0.626319944858551
172,727.0941772460938,293.42413330078125,955.9998168945312,335.14569091796875,0.31188657879829407
172,573.7991943359375,153.44488525390625,964.7569580078125,329.753662109375,0.31187552213668823
173,0.0,148.9091796875,118.38695526123047,495.812255859375,0.7721959352493286
173,642.4478759765625,150.697265625,965.048828125,331.29534912109375,0.6561098098754883
174,0.0,121.30401611328125,118.76355743408203,503.3995361328125,0.8189619183540344
174,644.518310546875,150.25714111328125,964.0693359375,331.2928466796875,0.6889180541038513
175,0.0,124.61082458496094,118.36227416992188,498.25048828125,0.8466455340385437
175,646.7259521484375,149.58087158203125,963.5736083984375,331.8760986328125,0.5229743123054504
175,610.4815673828125,150.6973876953125,963.5284423828125,332.22821044921875,0.33182305097579956
176,0.0,123.37091064453125,118.21489715576172,502.04132080078125,0.8608506917953491
176,614.02685546875,150.46359252929688,962.23486328125,332.1730651855469,0.4764540493488312
177,0.0,122.89013671875,118.71915435791016,503.486328125,0.8351883888244629
177,584.43359375,150.28614807128906,961.2491455078125,332.2196044921875,0.5296444892883301
178,0.0,123.77008056640625,120.5151596069336,501.79241943359375,0.8168280720710754
178,587.814208984375,150.20916748046875,961.2535400390625,332.22418212890625,0.4953297972679138
179,0.0,123.90142822265625,121.81437683105469,506.94244384765625,0.8158056139945984
179,594.7828369140625,149.4388885498047,960.6197509765625,332.20318603515625,0.4711895287036896
180,0.0,127.03936767578125,123.4100112915039,509.392333984375,0.8534674644470215
180,618.8369140625,148.9525909423828,960.558349609375,332.22686767578125,0.44275718927383423
181,0.0,131.42724609375,124.92443084716797,510.00927734375,0.8503478765487671
